회계 연도,매입 마감 (월),발주처,비용배분,S&I 센터,작업유형,장소,건물동,계약명, PO금액,PO번호,PR번호,PR금액,부서,전체 세대수,동별 기본 금액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-405 씽크대 상하부장 문짝교체,1174975,4570074194-10,93051610-60,1174975,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-204 수장공사,4735375,4570074195-10,93051610-70,4735375,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-204 앞베란다 다용도실 1개소 단열,1054575,4570074196-10,93051610-80,1054575,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-105 수장공사,3594800,4570075149-10,93052487-30,3594800,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 수리,원외(사택/기숙사),사택 2동,사택 2-106 씽크대 하부장 수리,176300,4570075145-10,93052359-20,176300,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-106 수장공사,3465800,4570075144-10,93052359-10,3465800,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 A동,기숙사 A동 702-3호 도배보수,420325,4570082599-10,93058982-10,420325,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 8동,사택 8동 지하 주차장 소방헤드 살수장애 보완,526750,4570078632-10,93056143-10,526750,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-105 LED등기구 교체,593938,4570076332-10,93053700-10,593938,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-504 LED등기구 교체,593938,4570076332-10,93053700-10,593938,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동 및 3동,기숙사 및 사택 무정전 전원공급 장치 축전지 교체,6209200,4570078815-10,93056150-10,6209200,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택(101동-104동),사택 101동-104동 무정전 전원공급 장치 1대 교체,1012650,4570078816-10,93056692-10,1012650,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,공용,운영센터,사택 누수보수,원외(사택/기숙사),기숙사 3동,기숙사 3동 난방배관 누수 보수,805175,4570064853-10,93048228-10,1145950,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 102동 지하 1층 1-2 라인 계단 난간 보강,2159675,4570075126-10,93052303-10,2159675,업무지원팀,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,08월31일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,,4700005599-10,2.02E+11,51000000,S&I 경상투자,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(건축)-5차,4897700,4570076478-10,93054292-10,4897700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 9동,사택 9-103 씽크대 상하부장 문짝교체,1230875,4570075151-10,93052487-50,1230875,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-103 수장공사,4735375,4570075150-10,93052487-40,4735375,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 5동,사택 5-406 씽크대 상하부장 문짝교체,1174975,4570075148-10,93052487-20,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-406 수장공사,4774075,4570075147-10,93052487-10,4774075,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 2동,사택 2-102 씽크대 상하부장 문짝교체,1230875,4570075146-10,93052465-10,1230875,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-202 수장공사,3383025,4570076479-10,93054294-10,3383025,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-404 수장공사,2414450,4570076874-10,93054297-10,2414450,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-206 수장공사,4708500,4570076873-10,93054238-10,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-503 수장공사,3594800,4570077416-10,93054860-10,3594800,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 A동,기숙사 A동 2호기 승강기 내부 CCTV 보수,1629700,4570081234-10,93057817-10,1629700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,공용,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 어린이집 외벽 누수 부분 보완,1984450,4570086888-10,93064209-10,1984450,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 7동,사택 7동 놀이터 파손 미끄럼틀 교체,986850,4570093906-10,93070995-10,986850,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 정지웅(개발팀),3456125,4570075962-10,93053701-10,3456125,개발팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 박지훈(개발팀),2574625,4570076477-10,93054290-10,2574625,개발팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 최영균(개발팀),3456125,4570085360-10,93062653-10,3456125,개발팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 박찬의(CTO분석),2574625,4570086476-10,93064152-10,2574625,CTO분석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 정인수(선행개발),3456125,4570092356-10,93069817-10,3456125,선행개발,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,09월30일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,,4700005599-10,2.02E+11,51000000,S&I 경상투자,,1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(건축)-6차,4897700,4570104064-10,93081615-10,4897700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-506 수장공사,4708500,4570093907-10,93071519-10,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,공용,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 어린이집 2층-3층 놀이터 바닥 청소,1184650,4570096018-10,93073788-10,1184650,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-305 수장공사,2845525,4570098115-10,93075234-10,2845525,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 2동,사택 2-305 씽크대 상하부장 문짝교체,1230875,4570098087-10,93075234-20,1230875,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-408 수장공사,3942025,4570098116-10,93075234-30,3942025,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 2동,사택 2-408 씽크대 상하부장 문짝교체,1230875,4570098117-10,93075234-40,1230875,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-105 수장공사,5234175,4570098118-10,93075234-50,5234175,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 5동,사택 5-105 씽크대 상하부장 문짝교체,1174975,4570098119-10,93075234-60,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-506 뒤베란다 외벽 단열작업,450425,4570098120-10,93075264-10,450425,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-506 앞베란다 좌측 다용도실 단열작업,1054575,4570098122-10,93075264-30,1054575,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 102-402 베란다 누수보수(전후면),1431900,4570098123-10,93075264-40,1431900,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 103동,사택 103-201 거실 단열작업,688000,4570098907-10,93075264-60,688000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-201 수장공사,4708500,4570098125-10,93075264-70,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,기숙사 및 사택 기계실 안전밸브 교체,3406675,4570075127-10,93052332-10,3406675,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,기숙사 및 사택 비상 발전기 소모품 교체,3651775,4570097503-10,93074555-10,3651775,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-104 세대내 고장 보일러 납품,1075000,4570109013-10,93086689-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,10월31일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,,4700005599-10,2.02E+11,51000000,S&I 경상투자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,계약파기→PO취소→PR삭제,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,[계약파기]사택 어린이집 현관 차양막 추가 설치(전기),,4570118572-10,93091650-20,875050,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(건축)-7차,4897700,4570120157-10,93094070-10,4897700,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 101동,사택 101-403 현관 방화문 교체,1453400,4570079401-10,93056754-10,2185475,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 5동,사택 5동 지하 주차장 비상계단 방화문 교체,4062425,4570096017-10,93073110-10,5262125,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 B동,기숙사 B동 1001호옆 발코니 타일교체,4766550,4570098908-10,93075668-10,7660450,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 102동 어린이집 옥외 놀이터 보도블록 보수,3789375,4570106099-10,93083912-10,3789375,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 9동,사택 9-204 현관 방화문 수리,1106175,4570092355-10,93069713-10,1106175,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 어린이집 전열교환기 고효율 필터교체,3837750,4570075834-10,93053153-10,3837750,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 비상방송 고장 엠프 교체,4390300,4570093909-10,93071360-10,4390300,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 소방 압력탱크 안전밸브 교체,589100,4570093908-10,93070997-10,589100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-506 수장공사,5571725,4570098121-10,93075264-20,5571725,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-402 수장공사,5792100,4570098124-10,93075264-50,5792100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 8동,사택 8동 우수 맨홀 침하 보수 작업,4416100,4570098357-10,93075660-10,4416100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택,사택 8동 및 9동 공동 현관 도어보수,1674850,4570105641-10,93083528-10,1674850,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-202 LED등기구 교체,593938,4570107954-10,93085535-10,593938,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-503 LED등기구 교체,593938,4570107954-10,93085535-10,593938,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-304 수장공사,3465800,4570109294-10,93086767-10,3465800,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 2동,사택 2-304 씽크대 상하부장 문짝교체,1230875,4570109295-10,93086767-20,1230875,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-101 수장공사,5234175,4570109301-10,93086828-10,5234175,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-504 수장공사,4200025,4570109296-10,93086771-10,4200025,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-202 수장공사,3594800,4570109297-10,93086773-10,3594800,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-301 수장공사,2789625,4570109298-10,93086775-10,2789625,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-408 수장공사,2789625,4570109300-10,93086780-10,2789625,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-503 수장공사,5571725,4570109333-10,93086828-20,5571725,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-503 씽크대 상하부장 문짝교체,1174975,4570109334-10,93086828-30,1174975,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-304 수장공사,4708500,4570109332-10,93086827-10,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택,사택 1동-9동 주차장 주차면 정리,2517650,4570109331-10,93086763-10,2517650,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택,사택 101동-104동 주차장 주차면 정리,3240050,4570109330-10,93086754-10,3240050,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-505 수장공사,5571725,4570115956-10,93088453-10,5571725,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-206 수장공사,4708500,4570115823-10,93088453-20,4708500,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 102동,사택 102-206 안방 및 좌측 작은방 단열작업,2238150,4570115957-10,93088453-30,2238150,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 비상 발전기 라디에터 수리,1798475,4570115958-10,93088888-10,1798475,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 103동,사택 103-102 세대내 고장 보일러 납품,1075000,4570118053-10,93091689-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 어린이집 현관 차양막 추가 설치(건축),4006525,4570118622-10,93091650-10,4006525,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 101동,사택 101동 3-4라인 지하 2층 자동문 루바 환기창 설치,2008100,4570120158-10,93094075-10,2008100,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 소방 스프링클러 보조펌프 교체,4506400,4570121554-10,93094787-10,4506400,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-207 수장작업,3594800,4570125538-10,93097620-10,3594800,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-103 수장작업,3465800,4570125537-10,93097619-10,3465800,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 5동,사택 5동 경비실 천장형 EHP 수리,947954,4570125770-10,93098272-10,947954,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 6동,사택 6-202 앞베란다 안전 난간대 보수,861075,4510021347-10,94458068-10,862000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-203 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25년,11월30일,엘지화학,단독,운영센터,사택 세대내 보일러 교체(개별),원외(사택/기숙사),사택 104동,사택 104-301 세대내 보일러 납품,1075000,4510046462-10,94491413-10,1075000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
